都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
222038,2271100261,静岡県,沼津市,株式会社東海医療器械,カブシキガイシャトウカイイリョウキカイ,福祉用具貸与,沼津市大岡901-3,,35.110855600000000,138.873585899999970,055-921-5387,055-923-7457,4080101001183,株式会社東海医療器械,2271100261,"平日,土曜日",,,http://www.tokai-mi.co.jp,,,,
222038,2271101442,静岡県,沼津市,パートナー,パートナー,福祉用具貸与,静岡県沼津市沼北町1-1-7,,35.111838500000010,138.854934900000000,055-925-2360,055-920-3379,2080102006101,有限会社　アモマ,2271101442,平日,,,,,,,
222038,2271102671,静岡県,沼津市,ル・グランパートナー,ル・グランパートナー,福祉用具貸与,沼津市大岡1043-28,,35.110033600000000,138.879346700000040,055-934-5877,055-941-5057,9080101007192,株式会社　ル・グラン,2271102671,平日,,,https://www.le-grand-gp.jp,,,,
222038,2271102572,静岡県,沼津市,ホームケアサービスこころ,ホームケアサービスココロ,福祉用具貸与,静岡県沼津市大岡186-8,,35.104697522194460,138.887374293074400,055-941-9203,055-941-9204,2080101015425,ＫＴＳ株式会社,2271102572,平日,,,http://www.ktskk.co.jp,,,,
222054,2270500503,静岡県,熱海市,福祉用具　あたみ１ばん,フクシヨウグ　アタミイチバン,福祉用具貸与,静岡県熱海市紅葉ガ丘町１８番６１号２０２,,35.087729900000014,139.056281200000000,0557-81-6082,0557-52-3400,7080101015189,株式会社しらはた,2270500503,"平日,土曜日",,,,,,,
222054,2270500131,静岡県,熱海市,介護ショップミズタニ,カイゴショップミズタニ,福祉用具貸与,静岡県熱海市咲見町１２－１３,,35.100762000000000,139.074843399999960,0557-81-3926,0557-81-4321,3080101012883,水谷寝具株式会社,2270500131,"平日,土曜日,祝日",,,https://www.kaigomizutani.com/,,,,
222054,2270500602,静岡県,熱海市,福祉用具フタバ,フクシヨウグフタバ,福祉用具貸与,昭和町21-1,,34.633733600000000,135.518632000000020,0557-84-1049,0557-83-1663,8080101013992,株式会社シーサイドクラブ,2270500602,"平日,土曜日,日曜日,祝日",12月29日～1月3日を除く,,,,,,
222054,2270501030,静岡県,熱海市,福祉用具センター　ナースの森　熱海,フクシヨウグセンター　ナースノモリ　アタミ,福祉用具貸与,静岡県熱海市下多賀1032-1,,35.049831900000000,139.066648500000000,0557-52-6088,0557-52-6089,6080101014126,株式会社訪問看護ステーション・ナースの森,2270501030,"平日,祝日",祝日営業,,https://na-sunomori.jp,,,,
222054,2270500883,静岡県,熱海市,ライブリーメイト中銀熱海,ライブリーメイトナカギンアタミ,福祉用具貸与,静岡県熱海市田原本町9-1熱海駅前第一ビル５階,熱海駅前第一ビル５階,35.103372700000000,139.079107600000000,0557-81-0101,0557-86-2398,4010001050130,中銀インテグレーション株式会社,2270500883,"平日,祝日",,,http://www.lively-nakagin.com/,,,,
222062,2270601491,静岡県,三島市,キングラン東海株式会社　静岡支社,キングラントウカイカブシキガイシャ　シズオカシシャ,福祉用具貸与,梅名283番地5,,35.090471099999990,138.930137200000000,055-955-6615,055-955-6616,9180301009813,キングラン東海株式会社,2270601491,"平日,土曜日",※土曜日休業日もあり。,,http://www.kingrun-tokai.co.jp,,,,
222062,2270600188,静岡県,三島市,有限会社　ライフ・ケア・サービス,ユウゲンガイシャ　ライフケアサービス,福祉用具貸与,三島市清住町13-14,,35.113375200000000,138.907969300000000,055-971-6252,055-971-6277,3080102012024,有限会社ライフ・ケア・サービス,2270600188,"平日,土曜日",営業時間外は転送電話で対応いたします。,,,,,,
222062,2270601509,静岡県,三島市,エルイマイ株式会社　エライア三島富田町店,エルイマイカブシキガイシャ　エライアミシマトミタマチテン,福祉用具貸与,三島市富田町３－６,,35.107677700000000,138.915846700000000,0559750302,0559750512,9080101007052,エルイマイ株式会社,2270601509,"平日,土曜日,日曜日,祝日",,,https://ellimai.co.jp/lifecare/,,,,
222071,2272100153,静岡県,富士宮市,介護ショップ　オギ,カイゴショップ　オギ,福祉用具貸与,静岡県富士宮市淀師1730-12階事務所内,2階事務所内,35.245856033629370,138.599875391397200,0544-23-9540,0544-25-1220,3080101011324,株式会社オギ,2272100153,"平日,土曜日,祝日",夏季休暇：8月14日～16日、冬季休暇：12月30日～1月4日,,http://www.ogi-tech.co.jp/care/index.html,,,,
222071,2272101268,静岡県,富士宮市,株式会社　かごや,カブシキカイシャ　カゴヤ,福祉用具貸与,富士宮市淀平町７１４番地,,35.241187400000000,138.609385400000060,0544-25-0181,0544-25-0182,2080101017215,株式会社　かごや,2272101268,"平日,土曜日,日曜日,祝日",080-6988-9598（改行）t.sano@kagoya.biz（改行）管理者：佐野,,http://kagoya.biz,,,,
222071,2272100724,静岡県,富士宮市,介護用品ショップげんき堂,カイゴヨウヒンショップゲンキドウ,福祉用具貸与,富士宮市小泉336-17,,35.207358900000000,138.632737000000020,0544-28-5092,0544-28-5093,1080102015739,有限会社ベネフィットサービス,2272100724,"平日,祝日",休日および営業時間外の対応ですが（改行）電話での対応はしております。お気軽にお電話ください。（改行）事業所から相談員の携帯電話に転送されることになっております。,,http://lifewakeup.blog83.fc2.com/,,,,
222089,2270400795,静岡県,伊東市,ベルメディカルケア株式会社　伊東営業所,ベルメディカルケアカブシキカイシャ　イトウエイギョウショ,福祉用具貸与,静岡県伊東市荻78-1,,34.934358700000000,139.092660900000050,0557-36-2520,0557-36-2521,2080001017802,ベルメディカルケア株式会社,2270400795,平日,,,http://www.bellmc.co.jp,,,,
222089,2270400019,静岡県,伊東市,伊豆介護センター,イズカイゴセンター,福祉用具貸与,伊東市音無町５－６,,34.965486800000000,139.095639500000060,0557-36-9069,0557-36-1646,3080102019102,有限会社伊豆介護センター,2270400019,"平日,祝日",土曜日一部対応可、年始年末は元日以外一部対応可。,,http://www.izukaigo.com,,,,
222089,2270401249,静岡県,伊東市,福祉用具センター　ナースの森,フクシヨウグセンター　ナースノモリ,福祉用具貸与,静岡県伊東市宇佐美1936-2,,35.004010900000000,139.081012300000000,0557-48-1443,0557-48-1444,6080101014126,株式会社訪問看護ステーション・ナースの森,2270401249,"平日,祝日",祝日営業,,https://na-sunomori.jp,,,,
222089,2270400845,静岡県,伊東市,株式会社花みずき,カブシキガイシャハナミズキ,福祉用具貸与,静岡県伊東市八幡野1126番地の43　岩上事務所101,,34.883852634380900,139.113349048223880,0557-55-3155,0557-54-4110,4080101015984,株式会社花みずき,2270400845,"平日,土曜日",土曜日は一人勤務のため、事務所に従業員がいないことがあります。,,,,,,
222089,2270400084,静岡県,伊東市,有限会社　悠悠,ユウゲンガイシャ　ユウユウ,福祉用具貸与,伊東市吉田633-1,,34.936857400000000,139.118520399999960,0557-44-6161,0557-44-6162,8080102020583,有限会社悠悠,2270400084,"平日,土曜日",緊急時は随時対応,,http://www.yuyu-ito.com,,,,
222089,2270401363,静岡県,伊東市,うさぎ薬局福祉用具センター,ウサギヤッキョクフクシヨウグセンター,福祉用具貸与,静岡県伊東市岡216-24,,34.962297600000000,139.088152299999960,0557-52-6309,0557-52-6307,7080101013259,株式会社うさぎ薬局,2270401363,平日,夏季休暇、冬期休暇あり,,https://usagipharmacy.com/,,,,
222089,2270400803,静岡県,伊東市,ケアセンターうばめがし伊東,ケアセンターウバメガシイトウ,福祉用具貸与,静岡県伊東市八幡野１１０５番地3,,34.889682604630934,139.115924093254080,0557-55-1311,0557-53-5255,6080105004841,社会福祉法人春栄会,2270400803,平日,２４時間電話等の連絡可能,,http://ubamegashi.biz/,,,,
222097,2275401004,静岡県,島田市,有限会社　掛川　インフォ・ブリッジ,ユウゲンガイシャ　カケガワ　インフォ・ブリッジ,福祉用具貸与,静岡県島田市竹下162-2,,34.845913800000000,138.118817900000070,0547-39-7131,0547-39-7132,5080402017836,有限会社掛川インフォ・ブリッジ,2275401004,平日,ご利用者様の状況により、365日いつでも対応いたします。,,,,,,
222097,2275400139,静岡県,島田市,有限会社島田福祉サービス,ユウゲンガイシャシマダフクシサービス,福祉用具貸与,静岡県島田市中河町280-1,,34.840261059591620,138.179931928836030,0547-35-4170,0547-35-3978,2080002014344,有限会社島田福祉サービス,2275400139,"平日,土曜日",定休日・時間外は転送電話にて受付処理,,,,,,
222097,2275700066,静岡県,島田市,株式会社レンティック中部　介護ショップちゅーぶ島田,カブシキガイシャレンティックチュウブ　カイゴショップチューブシマダ,福祉用具貸与,静岡県島田市金谷代官町764-1,,34.836692661475880,138.127742005963260,0547-39-3140,0547-39-3141,5080401003168,株式会社レンティック中部,2275700066,"平日,土曜日",事業所の営業日以外でも、電話等により連絡が可能な体制とし、利用者又はその家族の要望があれば即日対応が可能な体制を取ります。,,https://www.rentic-chubu.co.jp/,,,,
222097,2275400105,静岡県,島田市,株式会社オーバ,カブシキガイシャオーバ,福祉用具貸与,静岡県島田市船木2667-5,,34.792649400000010,138.220522800000030,0547-38-4000,0547-38-3138,3080001012967,株式会社オーバ,2275400105,"平日,土曜日,祝日",日曜日緊急対応窓口（0547-38-4000）,,http://o-ba.co.jp,,,,
222097,2275401103,静岡県,島田市,福祉用具A.E.R,フクシヨウグアエル,福祉用具貸与,静岡県島田市横井四丁目7-3,,34.828326400000010,138.176503300000000,050-8881-3919,0547-39-3771,6080001017922,一期一会トータルケア株式会社,2275401103,"平日,土曜日",,,https://ichigoichie-care.com/,,,,
222097,2275400501,静岡県,島田市,株式会社　リクサス静岡　ヘルスケア事業部,カブシキガイシャ　リクサスシズオカ　ヘルスケアジギョウブ,福祉用具貸与,静岡県島田市中央町14-18,,34.837578229057990,138.174291687247430,0547-39-5113,0547-39-5114,2080001013181,株式会社リクサス静岡,2275400501,"平日,土曜日",,,,,,,
222101,2272303450,静岡県,富士市,株式会社マルレーヴ,カブシキガイシャ　マルレーウ”,福祉用具貸与,富士市大渕2416番地の5,,35.193679800000000,138.676787100000000,0545-37-2733,0545-37-2734,,,2272303450,平日,基本的には上記のお休みにはなっていますが緊急時でも繋がるような体制は整えています。質問などありましたらお問いあわせ下さい。,,https://www.marureve.co.jp_/,,,,
222101,2272302668,静岡県,富士市,ゆい介護用品,ユイカイゴヨウヒン,福祉用具貸与,静岡県富士市中里172-7,,35.164422889889840,138.732058559853840,0545-32-9387,0545-32-9420,5080101003377,株式会社　イー・ケア,2272302668,平日,土曜日、祝日に関しては事前連絡により対応ができる場合がございます。ご連絡ください。,,http://ecare001.blogspot.com/,,,,
222101,2272301363,静岡県,富士市,株式会社　イノベイションオブメディカルサービス富士営業所,カブシキカイシャ　イノベイションオブメディカルサービス　フジエイギョウショ,福祉用具貸与,富士市浅間上町20-33,,35.169769361141760,138.679379822090140,0545-54-3113,0545-54-5888,7021001021373,株式会社イノベイションオブメディカルサービス,2272301363,"平日,土曜日",日曜・祝日・年末年始・終業後のお問い合わせは、緊急携帯を常備しており365日24時間ご相談に対応いたします,,http://ims-inc.co.jp/,,,,
222101,2272301942,静岡県,富士市,ふくしようぐ　まつもと,福祉用具　松本,福祉用具貸与,富士市長通12-1,,35.172777400000000,138.647855700000040,0545-66-3030,0545-66-3070,,,2272301942,"平日,祝日",必要に応じて土日の対応も可能,,http://www.altidea.com/,,,,
